Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,gemmAlgoMin,kernel_nums,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
128,256,7,7,256,1,1,1,1,0,0,0.091136,0.104334,0.175104,NOT SUPPORT!,0.729771,0.444530,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001067840035463,0.0,0.0,0.0,411041792.0,1605632.0,0.0,6723584.0,0.0,0.0,210112.0,7567360.0,153660704.0,148389408.0,64.73,64.73,34.93,66.74,5725385.0,43.21,27.06,0.0,837136384.0,107577344.0,944713728.0,124.84059539918809,6.148050239311672,6.366449874912905,8846.959250693255,1007.4293941728456
128,256,8,8,256,1,1,1,1,0,0,0.105358,0.117874,0.223346,NOT SUPPORT!,0.731819,0.536804,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001257600029255,0.0,0.0,0.0,536870912.0,2097152.0,0.0,8781824.0,0.0,0.0,274432.0,9391360.0,159217792.0,167206336.0,69.19,69.19,26.22,74.62,7478704.0,48.32,28.94,0.0,1093402624.0,140509184.0,1233911808.0,131.38797873790378,7.749836199210701,7.379575663926993,9811.639466412602,1117.280381133876
128,256,15,15,256,1,1,1,1,0,0,0.346567,0.329500,0.482987,NOT SUPPORT!,0.761856,0.926379,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0002961600037276,0.0,0.0,0.0,1887436800.0,7372800.0,7372800.0,0.0,0.0,0.0,0.0,111390080.0,359144768.0,220623584.0,37.07,36.47,28.58,82.05,9736133.0,26.82,33.58,8373.0,3789619200.0,0.0,3789619200.0,34.02115520520319,10.551787294866008,17.17685449258226,12795.850730355844,0.0
128,256,16,16,256,1,1,1,1,0,0,0.352939,0.333824,0.513820,NOT SUPPORT!,0.781426,1.006933,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0003276160082237,0.0,0.0,0.0,2147483648.0,8388608.0,8388608.0,0.0,0.0,0.0,0.0,138569600.0,366594528.0,234743520.0,37.41,36.86,25.83,84.53,11061785.0,27.59,31.09,6079.0,4311744512.0,0.0,4311744512.0,31.116092649470012,11.761617216501387,18.367895786857076,13160.970171689201,0.0
128,256,24,24,256,1,1,1,1,0,0,0.858112,0.886443,1.039132,NOT SUPPORT!,3.045718,1.771520,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0009391679961388,0.0,0.0,0.0,4831838208.0,18874368.0,0.0,20054016.0,0.0,0.0,626688.0,214418944.0,1016076160.0,749879104.0,56.94,56.94,25.73,74.4,52985548.0,45.36,35.85,302035.0,9722658816.0,320864256.0,10043523072.0,46.840651691671425,9.88461639725904,13.393523060485228,10694.064441390594,341.64734884405
128,256,32,32,256,1,1,1,1,0,0,1.272491,1.255538,1.459541,NOT SUPPORT!,2.724978,2.090894,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0011841280036282,0.0,0.0,0.0,8589934592.0,33554432.0,33554432.0,0.0,0.0,0.0,0.0,662601344.0,1531791104.0,932727008.0,40.86,40.29,29.98,92.37,44297869.0,30.15,35.629999999999995,44803.0,17246978048.0,0.0,17246978048.0,26.029192672449515,11.259353839412297,18.490917385336395,14565.129779174882,0.0
128,256,48,48,256,1,1,1,1,0,0,2.568761,2.520860,2.908387,NOT SUPPORT!,12.105273,5.698901,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0026399359977296,0.0,0.0,0.0,19327352832.0,75497472.0,75497472.0,0.0,0.0,0.0,0.0,1501247104.0,3448782656.0,2102756800.0,41.24,40.66,30.31,93.33,99664393.0,30.39,36.39,98931.0,38805700608.0,0.0,38805700608.0,25.84897616428641,11.251999467257818,18.45467845259138,14699.485381984152,0.0
128,256,64,64,256,1,1,1,1,0,0,5.444494,5.328555,5.905522,NOT SUPPORT!,12.344776,7.692060,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0046501759977273,0.0,0.0,0.0,34359738368.0,134217728.0,134217728.0,0.0,0.0,0.0,0.0,2676161408.0,6130175584.0,3738985536.0,41.650000000000006,41.07,30.7,94.43,177143932.0,30.64,36.78,172382.0,68987912192.0,0.0,68987912192.0,25.77868135523162,11.253823197505332,18.45097059824518,14835.54863852825,0.0
128,256,96,96,256,1,1,1,1,0,0,12.159090,10.656313,11.099591,NOT SUPPORT!,62.619766,17.441677,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.010432479996077,0.0,0.0,0.0,77309411328.0,301989888.0,301989888.0,0.0,0.0,0.0,0.0,6034178816.0,13801276832.0,8413611488.0,42.08,41.43,31.19,95.65,398661225.0,30.76,37.08,405475.0,155222802432.0,0.0,155222802432.0,25.723931485162005,11.24698854471902,18.449009994505705,14878.801827597037,0.0
128,256,97,97,256,1,1,1,1,0,0,11.914695,10.545153,11.834483,NOT SUPPORT!,62.694744,26.325106,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0106653440033393,0.0,0.0,0.0,78928412672.0,308314112.0,308314112.0,0.0,0.0,0.0,0.0,6161968384.0,15840574048.0,8941768128.0,42.260000000000005,41.650000000000006,34.81,95.53,407521797.0,30.76,37.22,580272.0,158473453568.0,0.0,158473453568.0,25.717991994163402,10.004274661246166,17.722831916403727,14858.7287497133,0.0
128,256,128,128,256,1,1,1,1,0,0,18.783346,17.021837,19.592419,NOT SUPPORT!,63.163277,30.838558,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.01852476799634,0.0,0.0,0.0,137438953472.0,536870912.0,536870912.0,0.0,0.0,0.0,0.0,10741871104.0,24496083616.0,14955903232.0,42.51,41.83,31.72,97.05,708755825.0,30.84,37.18,724346.0,275951648768.0,0.0,275951648768.0,25.689346492460015,11.265133361471621,18.451018603648585,14896.361931362415,0.0
128,384,1,1,384,1,1,1,1,0,0,0.085333,0.149732,0.124928,NOT SUPPORT!,1.512107,0.182841,NOT SUPPORT!,NOT SUPPORT!,0,0,1,4.476800131023511e-05,0.0,0.0,0.0,18874368.0,49152.0,0.0,304128.0,0.0,0.0,9504.0,787200.0,6286848.0,22020064.0,17.34,17.34,4.43,7.37,262800.0,4.81,3.12,0.0,38406144.0,4866048.0,43272192.0,54.969756097560975,6.88297092597117,1.965125623613083,966.5875342553403,108.69477880593917
128,384,2,2,384,1,1,1,1,0,0,0.043008,0.095460,0.120491,NOT SUPPORT!,1.512676,0.299463,NOT SUPPORT!,NOT SUPPORT!,0,0,1,4.841599771504519e-05,0.0,0.0,0.0,75497472.0,196608.0,0.0,1216512.0,0.0,0.0,38016.0,1376768.0,29058656.0,34599488.0,34.9,34.9,15.72,27.16,1051200.0,17.72,5.52,0.0,153624576.0,19464192.0,173088768.0,125.72108590554109,5.956530405260312,5.002639576631886,3575.0325547089365,402.0198471289901
128,384,4,4,384,1,1,1,1,0,0,0.070201,0.120946,0.157468,NOT SUPPORT!,1.514041,0.544427,NOT SUPPORT!,NOT SUPPORT!,0,0,1,8.163200065061953e-05,0.0,0.0,0.0,301989888.0,786432.0,0.0,4866048.0,0.0,0.0,152064.0,3736192.0,86324416.0,87999232.0,63.21,63.21,26.56,64.24,4204800.0,41.91,16.67,0.0,614498304.0,77856768.0,692355072.0,185.31035664120046,8.02038524071799,7.867739936639447,8481.417415741673,953.7530304227466
128,384,7,7,384,1,1,1,1,0,0,0.175900,0.215836,0.330524,NOT SUPPORT!,1.518364,0.934684,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0002178560009666,0.0,0.0,0.0,924844032.0,2408448.0,0.0,14902272.0,0.0,0.0,465696.0,12206976.0,310426240.0,313149056.0,70.56,70.56,33.68,72.96,12879360.0,47.61,29.99,0.0,1881901056.0,238436352.0,2120337408.0,173.69882663814528,6.830406501718412,6.771016445280295,9732.747312868712,1094.4676802203637
128,384,8,8,384,1,1,1,1,0,0,0.213333,0.270336,0.375012,NOT SUPPORT!,1.520071,1.067008,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0002667519967837,0.0,0.0,0.0,1207959552.0,3145728.0,0.0,19464192.0,0.0,0.0,608256.0,15393280.0,325728800.0,351901184.0,71.93,71.93,24.73,77.73,16823152.0,50.73,31.89,701.0,2457993216.0,311427072.0,2769420288.0,179.91099284882753,8.502227276188044,7.869880562834367,10382.003963950183,1167.4779411399327
128,384,15,15,384,1,1,1,1,0,0,0.823410,0.693817,0.788366,NOT SUPPORT!,1.561145,1.912832,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0006141120022032,0.0,0.0,0.0,4246732800.0,11059200.0,11059200.0,0.0,0.0,0.0,0.0,298001408.0,819489056.0,475122368.0,38.57,37.96,31.72,88.03,21254774.0,28.01,34.620000000000005,21221.0,8515584000.0,0.0,8515584000.0,28.575650219746613,10.391333401772727,17.92292801504138,13866.49987209064,0.0
128,384,16,16,384,1,1,1,1,0,0,0.869262,0.735687,0.829668,NOT SUPPORT!,1.592661,2.039808,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0007022720015079,0.0,0.0,0.0,4831838208.0,12582912.0,12582912.0,0.0,0.0,0.0,0.0,336103552.0,834994688.0,503449344.0,37.58,37.06,26.46,87.46000000000001,24167326.0,27.81,32.08,16601.0,9688842240.0,0.0,9688842240.0,28.826955806762793,11.603477697812611,19.244919782833207,13796.423920071384,0.0
128,384,24,24,384,1,1,1,1,0,0,1.734087,1.646933,1.756843,NOT SUPPORT!,5.484885,3.067676,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0014813759969604,0.0,0.0,0.0,10871635968.0,28311552.0,28311552.0,0.0,0.0,0.0,0.0,786437632.0,1900323232.0,1131398752.0,39.96,39.41,28.46,93.07,54409564.0,29.6,34.97,43080.0,21799895040.0,0.0,21799895040.0,27.71980148579665,11.471677382513839,19.268091821264445,14715.976959752747,0.0
128,384,32,32,384,1,1,1,1,0,0,3.231630,2.459989,2.629177,NOT SUPPORT!,5.477490,4.034333,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0026139519998351,0.0,0.0,0.0,19327352832.0,50331648.0,50331648.0,0.0,0.0,0.0,0.0,1403463936.0,3388823264.0,2010011648.0,40.21,39.64,28.66,93.64,96735300.0,29.75,35.78,79944.0,38755368960.0,0.0,38755368960.0,27.61408253243495,11.43623197223188,19.281166354713584,14826.350660779106,0.0
128,384,48,48,384,1,1,1,1,0,0,8.751331,7.091541,5.797319,NOT SUPPORT!,25.466423,11.879879,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0079089280022787,0.0,0.0,0.0,43486543872.0,113246208.0,0.0,7077888.0,0.0,0.0,221184.0,2693381504.0,9976456192.0,6780653024.0,123.83,83.46000000000001,86.41,136.31,461112344.0,51.7,127.9,2374856.0,87100489728.0,113246208.0,87213735936.0,32.380758465325826,8.741955485750104,12.862144048266227,11027.25121671005,14.318780998811949
128,384,64,64,384,1,1,1,1,0,0,15.344753,12.087070,10.206436,NOT SUPPORT!,25.854637,15.889750,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0139201600002843,0.0,0.0,0.0,77309411328.0,201326592.0,0.0,12582912.0,0.0,0.0,393216.0,4807839104.0,17766492736.0,12060041472.0,126.16,84.4,88.00999999999999,138.16,820502096.0,52.14,131.06,4969106.0,154845315072.0,201326592.0,155046641664.0,32.24871679566089,8.726913295038312,12.856227901369525,11138.28013908126,14.462951000267825
128,384,96,96,384,1,1,1,1,0,0,29.324398,27.001514,22.876957,NOT SUPPORT!,127.901245,35.978924,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0311829440022974,0.0,0.0,0.0,173946175488.0,452984832.0,0.0,28311552.0,0.0,0.0,884736.0,10847455360.0,40005933376.0,27119607616.0,128.14999999999998,84.99,89.63,139.78,1844420405.0,52.2,133.42000000000002,9450610.0,348401958912.0,452984832.0,348854943744.0,32.160071847855015,8.720080105749561,12.863568997148134,11187.3639550614,14.52668586925681
128,384,97,97,384,1,1,1,1,0,0,31.173746,28.321907,24.144440,NOT SUPPORT!,127.988960,52.734871,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0328323520020185,0.0,0.0,0.0,177588928512.0,462471168.0,0.0,28904448.0,0.0,0.0,903264.0,11084076928.0,42454402336.0,28849096288.0,124.73,82.91,92.72,135.70999999999998,1882782654.0,50.56,133.5,9435943.0,355698137088.0,462471168.0,356160608256.0,32.13263590369769,8.389250317015698,12.345641773331655,10847.855439479437,14.0858372854789
128,384,128,128,384,1,1,1,1,0,0,50.591057,47.750599,40.601715,NOT SUPPORT!,128.652969,63.548523,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0553086400032792,0.0,0.0,0.0,309237645312.0,805306368.0,0.0,50331648.0,0.0,0.0,1572864.0,19303335680.0,71108176064.0,48211396448.0,128.86,85.28,90.33,140.32,3281642419.0,52.330000000000005,134.18,19481176.0,619381260288.0,805306368.0,620186566656.0,32.12846613337245,8.72173357530376,12.863899665817039,11213.195020149287,14.560227262001996
128,512,1,1,512,1,1,1,1,0,0,0.136420,0.222436,0.102855,NOT SUPPORT!,2.678897,0.322560,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0001945920058178,0.0,0.0,0.0,33554432.0,65536.0,0.0,4096.0,0.0,0.0,128.0,1573248.0,6546336.0,6552896.0,3.84,3.84,1.6,4.23,354944.0,2.5,19.17,1230.0,67182592.0,65536.0,67248128.0,42.74477259783581,10.27263617388414,10.262352401136841,345.5852552492092,0.3367867026426694
128,512,2,2,512,1,1,1,1,0,0,0.143019,0.167253,0.130048,NOT SUPPORT!,2.678784,0.543289,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0002530240070677,0.0,0.0,0.0,134217728.0,262144.0,0.0,16384.0,0.0,0.0,512.0,3146752.0,31057248.0,24117248.0,12.71,12.6,7.180000000000001,15.34,1418913.0,9.29,36.93,4129.0,268730368.0,262144.0,268992512.0,85.48259030263586,8.661183115773813,11.153532608695652,1063.1106317434433,1.0360439826955228
128,512,4,4,512,1,1,1,1,0,0,0.136761,0.218453,0.202069,NOT SUPPORT!,2.680035,0.943218,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.00014710399903,0.0,0.0,0.0,536870912.0,1048576.0,0.0,8585216.0,0.0,0.0,268288.0,5250304.0,147324736.0,150661056.0,61.5,61.5,24.66,62.72,7474176.0,41.08,20.14,0.0,1091960832.0,137363456.0,1229324288.0,234.14344921741673,8.344316924484426,8.159535852450151,8356.837992890289,933.7846483152812
128,512,7,7,512,1,1,1,1,0,0,0.265785,0.343268,0.438841,NOT SUPPORT!,2.686635,1.527922,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0003589119996792,0.0,0.0,0.0,1644167168.0,3211264.0,0.0,26292224.0,0.0,0.0,821632.0,17839104.0,526948672.0,536495776.0,75.7,75.7,33.9,78.4,22896539.0,51.37,31.7,3094.0,3344130048.0,420675584.0,3764805632.0,211.04230526376213,7.144539557735142,7.01740032339043,10489.49501650831,1172.085593059037
128,512,8,8,512,1,1,1,1,0,0,0.343950,0.381497,0.489700,NOT SUPPORT!,2.690503,1.776754,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0004651519987159,0.0,0.0,0.0,2147483648.0,4194304.0,0.0,34340864.0,0.0,0.0,1073152.0,31090176.0,558884032.0,604062144.0,72.98,72.98,23.98,78.86,29950458.0,51.75,32.97,48587.0,4367843328.0,549453824.0,4917297152.0,158.16240963061773,8.798421265326112,8.140382907358617,10571.377024230156,1181.2350060127094
128,512,15,15,512,1,1,1,1,0,0,1.092836,1.094770,1.192050,NOT SUPPORT!,2.742841,3.190784,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0013673920025776,0.0,0.0,0.0,7549747200.0,14745600.0,0.0,15206400.0,0.0,0.0,475200.0,190411136.0,1165108160.0,862499968.0,40.48,40.48,23.52,76.66,50291700.0,29.66,23.58,95174.0,15144652800.0,243302400.0,15387955200.0,80.81436581524308,13.207319052679194,17.84110814019184,11253.506800531932,177.9317120045775
128,512,16,16,512,1,1,1,1,0,0,1.173163,1.165198,1.262364,NOT SUPPORT!,2.785280,3.436316,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0011736320005735,0.0,0.0,0.0,8589934592.0,16777216.0,16777216.0,0.0,0.0,0.0,0.0,594073728.0,1463756448.0,868033216.0,39.21,38.66,27.430000000000003,92.63,42355209.0,29.08,32.62,27907.0,17213423616.0,0.0,17213423616.0,28.975231195546154,11.75975937767483,19.830374343647236,14666.798116946873,0.0
128,512,24,24,512,1,1,1,1,0,0,2.548167,2.436779,2.576270,NOT SUPPORT!,9.331825,5.118179,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0026120000029922,0.0,0.0,0.0,19327352832.0,37748736.0,37748736.0,0.0,0.0,0.0,0.0,1356295808.0,3313865376.0,1938678848.0,39.59,39.04,27.78,93.52,95377355.0,29.37,35.22,79000.0,38730203136.0,0.0,38730203136.0,28.55586731710963,11.687319411493196,19.977627122695054,14827.795976888312,0.0
128,512,32,32,512,1,1,1,1,0,0,4.407297,4.252103,4.500025,NOT SUPPORT!,10.473130,6.812217,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0045979840004194,0.0,0.0,0.0,34359738368.0,67108864.0,67108864.0,0.0,0.0,0.0,0.0,2414334464.0,5903694336.0,3445154464.0,39.99,39.42,28.08,94.47,169546734.0,29.64,35.93,123155.0,68853694464.0,0.0,68853694464.0,28.51870587554186,11.662814933378014,19.985662524999633,14974.757297485068,0.0
128,512,48,48,512,1,1,1,1,0,0,11.859855,11.192434,9.861006,NOT SUPPORT!,43.680996,20.182016,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0139080320003126,0.0,0.0,0.0,77309411328.0,150994944.0,0.0,9437184.0,0.0,0.0,294912.0,4206050048.0,15739547520.0,10744554560.0,121.22,81.7,81.85,133.64,818997748.0,50.99,125.22,3855435.0,154788691968.0,150994944.0,154939686912.0,36.837337916526856,9.84397338710789,14.42029877058021,11140.302733594339,10.85667217307281
128,512,64,64,512,1,1,1,1,0,0,17.894514,16.156105,17.405497,NOT SUPPORT!,44.185940,26.969772,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0182729599947987,0.0,0.0,0.0,137438953472.0,268435456.0,268435456.0,0.0,0.0,0.0,0.0,9669676160.0,23654883520.0,13791116480.0,40.37,39.77,28.42,95.6,677760653.0,29.81,36.9,496529.0,275414777856.0,0.0,275414777856.0,28.482316604902724,11.643040965436976,19.970448241475516,15072.25856863887,0.0
128,512,96,96,512,1,1,1,1,0,0,40.545166,36.415939,39.091877,NOT SUPPORT!,NOT SUPPORT!,60.740383,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.041077759997599,0.0,0.0,0.0,309237645312.0,603979776.0,603979776.0,0.0,0.0,0.0,0.0,21770143360.0,53246961152.0,30992021344.0,40.73,40.080000000000005,28.8,96.65,1525931151.0,29.89,37.15,1175295.0,619683250176.0,0.0,619683250176.0,28.46482174823859,11.637908281883691,19.994928478454007,15085.614459313765,0.0
128,512,97,97,512,1,1,1,1,0,0,40.559727,37.989830,40.976387,NOT SUPPORT!,NOT SUPPORT!,87.478722,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0419281599965782,0.0,0.0,0.0,315713650688.0,616628224.0,616628224.0,0.0,0.0,0.0,0.0,22273503488.0,58013183296.0,32737483008.0,40.91,40.330000000000005,31.76,96.69,1558207286.0,29.9,37.28,1476554.0,632660557824.0,0.0,632660557824.0,28.404178003018256,10.905461860211727,19.325265710543412,15089.156258601188,0.0
128,512,128,128,512,1,1,1,1,0,0,68.242203,64.139832,69.310806,NOT SUPPORT!,NOT SUPPORT!,107.523308,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0729620799956109,0.0,0.0,0.0,549755813888.0,1073741824.0,1073741824.0,0.0,0.0,0.0,0.0,38757949056.0,94692350400.0,55264307488.0,41.11,40.43,29.4,97.91,2713186715.0,29.96,37.25,2098471.0,1101659111424.0,0.0,1101659111424.0,28.424081724041987,11.634087724830621,19.93436924299128,15099.06394513796,0.0
128,640,1,1,640,1,1,1,1,0,0,0.133575,0.186254,0.153828,NOT SUPPORT!,4.078364,0.491975,NOT SUPPORT!,NOT SUPPORT!,0,0,1,7.097600129531307e-05,0.0,0.0,0.0,52428800.0,81920.0,0.0,834560.0,0.0,0.0,26080.0,1966336.0,16254848.0,60292896.0,29.87,29.87,7.45,12.68,729840.0,8.32,3.12,0.0,106608640.0,13352960.0,119961600.0,61.0076812914985,7.380050554763724,1.9896473375569819,1690.1712946728337,188.1334501283291
128,640,2,2,640,1,1,1,1,0,0,0.173852,0.182386,0.140288,NOT SUPPORT!,4.080071,0.782222,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0002837440006432,0.0,0.0,0.0,209715200.0,327680.0,0.0,20480.0,0.0,0.0,640.0,4284160.0,42859328.0,34074816.0,15.85,15.7,8.120000000000001,19.35,2215859.0,11.74,37.02,5815.0,419799040.0,327680.0,420126720.0,98.06513295488497,9.802457005392151,12.329537450767159,1480.654107391322,1.154843800246717
128,640,4,4,640,1,1,1,1,0,0,0.168732,0.243940,0.229945,NOT SUPPORT!,4.082346,1.365788,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001868160003224,0.0,0.0,0.0,838860800.0,1310720.0,0.0,13352960.0,0.0,0.0,417280.0,6984704.0,220996224.0,229125376.0,74.99,74.99,29.97,76.69,11677440.0,50.35,25.52,0.0,1705738240.0,213647360.0,1919385600.0,274.7984166544495,8.685151109188181,8.377010148365233,10274.203476616547,1143.6245269746462
128,640,7,7,640,1,1,1,1,0,0,0.467513,0.477753,0.573326,NOT SUPPORT!,4.098730,2.368284,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0005531520041829,0.0,0.0,0.0,2569011200.0,4014080.0,0.0,40893440.0,0.0,0.0,1277920.0,29000192.0,789567104.0,799525440.0,76.54,76.54,32.86,79.23,35840011.0,52.13,32.87,73008.0,5223823360.0,654295040.0,5878118400.0,202.69239596758533,7.444735691521414,7.352009211864478,10626.587909923574,1182.84853901326
128,640,8,8,640,1,1,1,1,0,0,0.500964,0.523150,0.622933,NOT SUPPORT!,4.098504,2.670819,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0006950719964668,0.0,0.0,0.0,3355443200.0,5242880.0,0.0,53411840.0,0.0,0.0,1669120.0,64655104.0,902696416.0,917151584.0,75.96,75.96,24.69,82.21,46774861.0,54.05,33.72,58292.0,6822952960.0,854589440.0,7677542400.0,118.74611476922225,8.505121172431906,8.371072496561267,11045.679352680863,1229.4977273491972
128,640,15,15,640,1,1,1,1,0,0,1.872555,1.597895,1.674240,NOT SUPPORT!,4.164721,4.889372,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0016029119995586,0.0,0.0,0.0,11796480000.0,18432000.0,18432000.0,0.0,0.0,0.0,0.0,842599936.0,2206146144.0,1254828320.0,39.67,39.08,32.22,92.93,57596664.0,28.92,35.61,44726.0,23629824000.0,0.0,23629824000.0,28.04394231522942,10.710906013305346,18.83112105726144,14741.80991003064,0.0
128,640,16,16,640,1,1,1,1,0,0,2.127758,2.032412,2.108530,NOT SUPPORT!,4.308423,5.257216,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0018256960014208,0.0,0.0,0.0,13421772800.0,20971520.0,20971520.0,0.0,0.0,0.0,0.0,918369408.0,2257017728.0,1340112192.0,38.91,38.36,27.110000000000003,92.86,65495477.0,28.87,32.96,36925.0,26885488640.0,0.0,26885488640.0,29.27524415098984,11.911952797917943,20.062117784239963,14726.158472756182,0.0
128,640,24,24,640,1,1,1,1,0,0,4.460430,3.723605,3.834994,NOT SUPPORT!,14.476288,7.719254,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0040667840066036,0.0,0.0,0.0,30198988800.0,47185920.0,47185920.0,0.0,0.0,0.0,0.0,2079275136.0,5096348864.0,3011701312.0,39.23,38.67,27.34,93.6,147446924.0,29.110000000000003,35.379999999999995,104122.0,60492349440.0,0.0,60492349440.0,29.092998994049434,11.869742644054597,20.085773180418233,14874.738698139163,0.0
128,640,32,32,640,1,1,1,1,0,0,8.981959,9.347301,7.583061,NOT SUPPORT!,14.606223,10.335460,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0091738560015786,0.0,0.0,0.0,53687091200.0,83886080.0,0.0,5242880.0,0.0,0.0,163840.0,2664463232.0,10075584512.0,7014403520.0,119.91,83.11,77.96000000000001,133.89,568256741.0,53.21,122.9,2353674.0,107468554240.0,83886080.0,107552440320.0,40.36551866368558,10.67456088447328,15.333084276280701,11723.798618758874,9.144037140496343
128,640,48,48,640,1,1,1,1,0,0,19.427557,16.871651,14.940046,NOT SUPPORT!,67.771271,30.766195,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0204383999994145,0.0,0.0,0.0,120795955200.0,188743680.0,0.0,11796480.0,0.0,0.0,368640.0,6020055808.0,22695160256.0,15776536832.0,125.99,85.03,83.02,138.93,1278230396.0,53.41,131.2,4952654.0,241804247040.0,188743680.0,241992990720.0,40.19779856499297,10.662757521442197,15.33879033763346,11840.114232373004,9.23475810266004
128,640,64,64,640,1,1,1,1,0,0,32.394466,29.626255,26.424891,NOT SUPPORT!,68.411736,40.959431,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0361281280035749,0.0,0.0,0.0,214748364800.0,335544320.0,0.0,20971520.0,0.0,0.0,655360.0,10717005696.0,40388836192.0,28060397152.0,128.32999999999998,85.86,84.96000000000001,140.88,2273613588.0,53.650000000000006,132.78,9997548.0,429874216960.0,335544320.0,430209761280.0,40.142720222736365,10.6516998715901,15.331563518135626,11907.889643145378,9.287619883510093
128,640,96,96,640,1,1,1,1,0,0,70.890839,66.571259,59.330791,NOT SUPPORT!,NOT SUPPORT!,92.229744,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0811378240015362,0.0,0.0,0.0,483183820800.0,754974720.0,0.0,47185920.0,0.0,0.0,1474560.0,24139149568.0,90890820512.0,63100186400.0,129.70999999999998,86.27,86.31,142.01,5112480845.0,53.66,134.2,19349170.0,967216988160.0,754974720.0,967971962880.0,40.09967128929801,10.649831934922426,15.340239357517968,11929.97193099082,9.304843077695871
