,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value
Metric Name,dram__bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed,gpu__time_duration.sum,l1tex__t_bytes.sum,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__t_bytes.sum,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__cycles_elapsed.avg,sm__cycles_elapsed.avg.per_second,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed
ID,,,,,,,,,,,,,,,,,,,,,
2629,24533632.0,27.12,21.9,61600.0,56072416.0,17.65,83376096.0,43.91,63275.44,1027198773.45,0.0,0.0,0.0,0.0,0.0,0.0,4300800.0,0.0,0.0,0.0,43.38
2630,153084288.0,38.11,38.11,204704.0,204826112.0,19.2,347291168.0,46.03,227250.41,1110141508.75,0.0,0.0,0.0,0.0,0.0,0.0,17203200.0,0.0,0.0,0.0,44.73
2631,1744896.0,30.52,5.82,17696.0,13715872.0,21.38,19031936.0,41.69,16810.98,949987651.53,0.0,0.0,0.0,0.0,0.0,0.0,870400.0,0.0,0.0,0.0,36.77
2632,16139392.0,35.98,18.95,47936.0,52577696.0,24.86,73170656.0,53.18,47931.46,999905352.2,0.0,0.0,0.0,0.0,0.0,0.0,3481600.0,0.0,0.0,0.0,50.26
2633,120339712.0,36.76,36.76,168736.0,181206880.0,19.3,285965440.0,47.98,185131.94,1097169213.71,0.0,0.0,0.0,0.0,0.0,0.0,13926400.0,0.0,0.0,0.0,46.1
2634,136390528.0,36.02,36.02,193408.0,185357472.0,18.48,313637824.0,44.16,214148.41,1107236553.85,0.0,0.0,0.0,0.0,0.0,0.0,15564800.0,0.0,0.0,0.0,43.76
2635,3276928.0,22.75,6.21,31264.0,22099616.0,15.39,31641280.0,39.66,29675.28,949183654.61,0.0,0.0,0.0,0.0,0.0,0.0,1638400.0,0.0,0.0,0.0,48.8
2636,46679808.0,27.89,27.32,90304.0,78382496.0,17.72,130759936.0,44.53,96523.02,1068867586.36,0.0,0.0,0.0,0.0,0.0,0.0,6553600.0,0.0,0.0,0.0,45.46
2637,242486656.0,38.46,38.46,311008.0,314572800.0,18.7,529204320.0,42.94,356864.91,1147446070.22,0.0,0.0,0.0,0.0,0.0,0.0,26214400.0,0.0,0.0,0.0,42.0
2638,242430720.0,38.51,38.51,316256.0,314572800.0,18.73,532178272.0,43.39,356246.04,1126448310.98,0.0,0.0,0.0,0.0,0.0,0.0,26214400.0,0.0,0.0,0.0,42.07
2639,2150400.0,28.5,6.18,21120.0,15795232.0,19.84,21726560.0,41.96,19460.65,921432203.98,0.0,0.0,0.0,0.0,0.0,0.0,1075200.0,0.0,0.0,0.0,36.08
2640,24200192.0,27.33,21.74,61344.0,56052224.0,17.76,83459072.0,44.42,62863.39,1024768337.39,0.0,0.0,0.0,0.0,0.0,0.0,4300800.0,0.0,0.0,0.0,43.67
2641,152635520.0,38.11,38.11,204480.0,204862304.0,19.26,346917344.0,46.03,226615.09,1108250648.44,0.0,0.0,0.0,0.0,0.0,0.0,17203200.0,0.0,0.0,0.0,44.85
2642,1894528.0,33.68,6.28,18048.0,14931712.0,23.42,20866112.0,46.31,16823.96,932178798.92,0.0,0.0,0.0,0.0,0.0,0.0,947200.0,0.0,0.0,0.0,39.58
2643,19267072.0,35.48,20.59,52000.0,57225440.0,24.56,80332736.0,52.41,52697.72,1013417735.04,0.0,0.0,0.0,0.0,0.0,0.0,3788800.0,0.0,0.0,0.0,49.87
2644,132666240.0,37.16,37.16,183008.0,197197504.0,19.24,312974720.0,47.87,201950.39,1103505796.95,0.0,0.0,0.0,0.0,0.0,0.0,15155200.0,0.0,0.0,0.0,45.98
2645,2048128.0,35.35,6.66,18592.0,16060288.0,24.87,22462432.0,48.87,17156.04,922764470.58,0.0,0.0,0.0,0.0,0.0,0.0,1024000.0,0.0,0.0,0.0,41.6
2646,22295936.0,35.75,22.23,55232.0,62023136.0,24.72,87264864.0,52.74,56548.13,1023829114.09,0.0,0.0,0.0,0.0,0.0,0.0,4096000.0,0.0,0.0,0.0,50.1
2647,145054976.0,37.56,37.56,196448.0,213143520.0,19.22,338471104.0,47.83,218524.98,1112380790.24,0.0,0.0,0.0,0.0,0.0,0.0,16384000.0,0.0,0.0,0.0,45.94
2648,1945728.0,25.86,5.47,18720.0,14628768.0,18.01,22782944.0,38.07,19958.09,1066137424.82,0.0,0.0,0.0,0.0,0.0,0.0,972800.0,0.0,0.0,0.0,35.18
2649,20119680.0,26.95,19.77,55904.0,50510976.0,17.57,75110880.0,43.87,57383.24,1026460373.87,0.0,0.0,0.0,0.0,0.0,0.0,3891200.0,0.0,0.0,0.0,40.92
2650,136544512.0,36.06,36.06,193568.0,185285504.0,18.47,313637152.0,44.21,214231.24,1106749259.9,0.0,0.0,0.0,0.0,0.0,0.0,15564800.0,0.0,0.0,0.0,43.74
2651,1792128.0,27.32,5.07,21120.0,14758400.0,19.1,19193856.0,36.82,19825.41,938703002.24,0.0,0.0,0.0,0.0,0.0,0.0,896000.0,0.0,0.0,0.0,35.42
2652,16903936.0,30.92,17.03,55456.0,53081888.0,21.44,73598272.0,44.99,56089.13,1011416792.23,0.0,0.0,0.0,0.0,0.0,0.0,3584000.0,0.0,0.0,0.0,41.86
2653,124212864.0,34.13,34.13,185728.0,185657920.0,17.64,290983744.0,43.22,205878.41,1108494181.85,0.0,0.0,0.0,0.0,0.0,0.0,14336000.0,0.0,0.0,0.0,41.66
2654,1894528.0,28.5,5.42,20544.0,15190016.0,19.79,20173024.0,38.41,19634.5,955729166.67,0.0,0.0,0.0,0.0,0.0,0.0,947200.0,0.0,0.0,0.0,35.76
2655,19092096.0,31.92,19.04,56096.0,55471744.0,22.14,77848000.0,46.72,56516.04,1007487825.1,0.0,0.0,0.0,0.0,0.0,0.0,3788800.0,0.0,0.0,0.0,41.55
2656,132447488.0,34.93,34.93,193408.0,196972896.0,17.95,308124896.0,43.84,214489.74,1109001389.5,0.0,0.0,0.0,0.0,0.0,0.0,15155200.0,0.0,0.0,0.0,43.69
2657,1945600.0,26.32,5.56,21024.0,14710336.0,18.38,19980032.0,38.2,19593.0,931934931.51,0.0,0.0,0.0,0.0,0.0,0.0,972800.0,0.0,0.0,0.0,35.84
2658,20165376.0,27.05,19.97,55840.0,50587936.0,17.66,74951328.0,43.74,57087.76,1022345258.94,0.0,0.0,0.0,0.0,0.0,0.0,3891200.0,0.0,0.0,0.0,41.13
2659,136567552.0,36.07,36.07,188096.0,185387904.0,18.47,315432224.0,44.21,214253.48,1139064528.12,0.0,0.0,0.0,0.0,0.0,0.0,15564800.0,0.0,0.0,0.0,43.73
2660,2048128.0,20.6,5.93,21248.0,12331136.0,14.32,18650656.0,35.17,19376.5,911921121.99,0.0,0.0,0.0,0.0,0.0,0.0,1024000.0,0.0,0.0,0.0,36.24
2661,21381120.0,27.82,21.02,56384.0,49152000.0,18.36,77600320.0,42.0,57430.65,1018562857.34,0.0,0.0,0.0,0.0,0.0,0.0,4096000.0,0.0,0.0,0.0,40.89
2662,144189184.0,37.78,37.78,194912.0,196608000.0,19.17,327983200.0,44.18,215831.24,1107326592.21,0.0,0.0,0.0,0.0,0.0,0.0,16384000.0,0.0,0.0,0.0,43.42
2663,1945728.0,33.96,6.4,18656.0,15937056.0,23.74,21374784.0,47.4,16992.24,910819079.16,0.0,0.0,0.0,0.0,0.0,0.0,972800.0,0.0,0.0,0.0,40.13
2664,20285824.0,36.01,21.44,53248.0,58768800.0,24.9,82386848.0,53.76,53354.57,1002001466.23,0.0,0.0,0.0,0.0,0.0,0.0,3891200.0,0.0,0.0,0.0,50.45
2665,136966400.0,37.46,37.46,186592.0,202484608.0,19.29,320608640.0,48.2,206861.19,1108628371.98,0.0,0.0,0.0,0.0,0.0,0.0,15564800.0,0.0,0.0,0.0,46.11
2666,136389760.0,36.05,36.05,194400.0,185309504.0,18.49,314565888.0,44.19,214015.65,1100903539.86,0.0,0.0,0.0,0.0,0.0,0.0,15564800.0,0.0,0.0,0.0,43.78
2667,2150400.0,27.96,6.1,21376.0,15968544.0,19.56,22015968.0,41.7,19741.76,923547869.54,0.0,0.0,0.0,0.0,0.0,0.0,1075200.0,0.0,0.0,0.0,35.57
2668,24180352.0,27.24,21.67,61536.0,56059008.0,17.71,83395712.0,43.92,63042.46,1024481002.39,0.0,0.0,0.0,0.0,0.0,0.0,4300800.0,0.0,0.0,0.0,43.55
2669,152588544.0,38.1,38.1,203616.0,204826144.0,19.25,347034144.0,45.95,226652.24,1113135710.07,0.0,0.0,0.0,0.0,0.0,0.0,17203200.0,0.0,0.0,0.0,44.85
2670,1945728.0,26.25,5.54,18464.0,14650912.0,18.25,22716512.0,37.74,19690.2,1066410512.55,0.0,0.0,0.0,0.0,0.0,0.0,972800.0,0.0,0.0,0.0,35.66
2671,20095232.0,26.94,19.78,56384.0,50443808.0,17.58,75083136.0,43.75,57349.43,1017122338.36,0.0,0.0,0.0,0.0,0.0,0.0,3891200.0,0.0,0.0,0.0,40.94
2672,136545024.0,36.06,36.06,193088.0,185345472.0,18.47,313428512.0,44.22,214197.22,1109324361.03,0.0,0.0,0.0,0.0,0.0,0.0,15564800.0,0.0,0.0,0.0,43.75
2673,1896448.0,28.58,5.43,21056.0,15386592.0,19.98,20100640.0,38.32,19569.26,929391112.24,0.0,0.0,0.0,0.0,0.0,0.0,947200.0,0.0,0.0,0.0,35.88
2674,19040256.0,31.45,18.75,57152.0,55445408.0,21.88,77866400.0,46.41,57202.46,1000882960.58,0.0,0.0,0.0,0.0,0.0,0.0,3788800.0,0.0,0.0,0.0,41.05
2675,132435072.0,35.01,35.01,194112.0,196893632.0,17.99,307401856.0,44.02,214015.59,1102536641.69,0.0,0.0,0.0,0.0,0.0,0.0,15155200.0,0.0,0.0,0.0,43.78
2676,1996928.0,28.98,5.54,21056.0,15925024.0,20.17,21287808.0,39.22,20143.76,956675496.74,0.0,0.0,0.0,0.0,0.0,0.0,998400.0,0.0,0.0,0.0,34.86
2677,21021952.0,32.57,20.62,56800.0,57848288.0,22.59,81760256.0,48.1,57507.37,1012453703.7,0.0,0.0,0.0,0.0,0.0,0.0,3993600.0,0.0,0.0,0.0,40.83
2678,140789376.0,36.91,36.91,194560.0,206577920.0,18.76,324128832.0,45.62,215718.0,1108747944.08,0.0,0.0,0.0,0.0,0.0,0.0,15974400.0,0.0,0.0,0.0,43.44
2679,1945728.0,33.42,6.27,18432.0,15618272.0,23.38,21233408.0,45.48,17314.94,939395857.45,0.0,0.0,0.0,0.0,0.0,0.0,972800.0,0.0,0.0,0.0,39.38
2680,20269312.0,35.88,21.33,52320.0,58902048.0,24.83,82709344.0,53.1,53616.83,1024786569.83,0.0,0.0,0.0,0.0,0.0,0.0,3891200.0,0.0,0.0,0.0,50.2
2681,136954368.0,37.49,37.49,181632.0,202550240.0,19.31,321715488.0,48.24,206644.67,1137710682.41,0.0,0.0,0.0,0.0,0.0,0.0,15564800.0,0.0,0.0,0.0,46.15
2682,2150528.0,27.65,6.01,21120.0,15867136.0,19.25,21621632.0,39.83,20027.93,948291947.25,0.0,0.0,0.0,0.0,0.0,0.0,1075200.0,0.0,0.0,0.0,35.06
2683,24283520.0,27.25,21.7,61216.0,56064448.0,17.68,83621984.0,43.89,63161.44,1031779999.42,0.0,0.0,0.0,0.0,0.0,0.0,4300800.0,0.0,0.0,0.0,43.46
2684,152681984.0,38.05,38.05,204128.0,204795520.0,19.22,347025664.0,45.69,227076.91,1112424103.54,0.0,0.0,0.0,0.0,0.0,0.0,17203200.0,0.0,0.0,0.0,44.76
2685,1740928.0,30.82,5.82,17504.0,13953184.0,21.65,19175680.0,41.94,16727.3,955627073.6,0.0,0.0,0.0,0.0,0.0,0.0,870400.0,0.0,0.0,0.0,36.96
2686,16150656.0,35.71,18.88,48576.0,52580480.0,24.75,73163136.0,52.65,48211.11,992488288.68,0.0,0.0,0.0,0.0,0.0,0.0,3481600.0,0.0,0.0,0.0,49.97
2687,120366336.0,36.64,36.64,168224.0,181257824.0,19.23,285187136.0,47.8,185724.91,1104033356.76,0.0,0.0,0.0,0.0,0.0,0.0,13926400.0,0.0,0.0,0.0,45.95
2688,1740928.0,24.78,5.06,20416.0,13488000.0,17.29,18013568.0,35.42,19287.09,944704770.41,0.0,0.0,0.0,0.0,0.0,0.0,870400.0,0.0,0.0,0.0,36.41
2689,15981824.0,24.65,16.29,55360.0,45633536.0,16.46,66261888.0,40.58,55327.69,999416278.63,0.0,0.0,0.0,0.0,0.0,0.0,3481600.0,0.0,0.0,0.0,42.44
2690,119971584.0,33.08,33.08,185280.0,165867680.0,17.26,280164832.0,41.44,205210.22,1107568125.12,0.0,0.0,0.0,0.0,0.0,0.0,13926400.0,0.0,0.0,0.0,41.79
2691,119940224.0,33.12,33.12,185696.0,165928000.0,17.29,280093664.0,41.58,204914.8,1103496016.59,0.0,0.0,0.0,0.0,0.0,0.0,13926400.0,0.0,0.0,0.0,41.85
2692,1945728.0,26.43,5.59,18080.0,14651392.0,18.4,22750496.0,38.4,19505.22,1078828662.73,0.0,0.0,0.0,0.0,0.0,0.0,972800.0,0.0,0.0,0.0,36.0
2693,20143744.0,27.18,20.05,56224.0,50543936.0,17.78,74884288.0,44.15,56717.37,1008775084.85,0.0,0.0,0.0,0.0,0.0,0.0,3891200.0,0.0,0.0,0.0,41.4
2694,136556544.0,36.08,36.08,193792.0,185338048.0,18.48,313655008.0,44.26,214071.43,1104645320.37,0.0,0.0,0.0,0.0,0.0,0.0,15564800.0,0.0,0.0,0.0,43.77
2695,1740800.0,30.26,5.7,17600.0,13861408.0,21.19,19157504.0,41.29,17064.63,969581228.96,0.0,0.0,0.0,0.0,0.0,0.0,870400.0,0.0,0.0,0.0,36.23
2696,16190592.0,35.99,19.06,48256.0,52628064.0,24.9,72967104.0,53.14,47847.04,991525137.54,0.0,0.0,0.0,0.0,0.0,0.0,3481600.0,0.0,0.0,0.0,50.35
2697,120372224.0,36.75,36.75,167936.0,181147616.0,19.29,285465760.0,48.22,185151.31,1102511163.86,0.0,0.0,0.0,0.0,0.0,0.0,13926400.0,0.0,0.0,0.0,46.09
2698,1945728.0,34.63,6.51,18272.0,15577984.0,24.2,21271424.0,47.59,16718.46,914977176.17,0.0,0.0,0.0,0.0,0.0,0.0,972800.0,0.0,0.0,0.0,40.78
2699,20296320.0,35.51,21.17,52896.0,58977952.0,24.62,82619872.0,52.85,54049.76,1021811843.23,0.0,0.0,0.0,0.0,0.0,0.0,3891200.0,0.0,0.0,0.0,49.8
2700,136948224.0,37.42,37.42,186176.0,202490880.0,19.28,320753088.0,48.1,206953.63,1111602084.21,0.0,0.0,0.0,0.0,0.0,0.0,15564800.0,0.0,0.0,0.0,46.08
2701,136397824.0,36.07,36.07,192864.0,185349920.0,18.5,313363456.0,44.23,213981.94,1109496559.46,0.0,0.0,0.0,0.0,0.0,0.0,15564800.0,0.0,0.0,0.0,43.79
2702,1689728.0,26.37,4.87,20704.0,14130400.0,18.4,18194848.0,35.68,19445.22,939201227.89,0.0,0.0,0.0,0.0,0.0,0.0,844800.0,0.0,0.0,0.0,36.11
2703,14829056.0,29.96,15.03,50336.0,50606304.0,20.77,74748128.0,42.91,55677.81,1106123148.74,0.0,0.0,0.0,0.0,0.0,0.0,3379200.0,0.0,0.0,0.0,42.17
2704,116187008.0,32.28,32.28,185152.0,175939776.0,16.89,274180032.0,41.39,203630.74,1099803084.71,0.0,0.0,0.0,0.0,0.0,0.0,13516800.0,0.0,0.0,0.0,42.12
2705,1649280.0,27.01,5.0,20288.0,13586592.0,18.76,17707840.0,36.12,18562.33,914941508.94,0.0,0.0,0.0,0.0,0.0,0.0,824320.0,0.0,0.0,0.0,34.5
2706,14115968.0,30.79,15.35,52448.0,48918208.0,21.4,66796064.0,45.16,51883.5,989236958.51,0.0,0.0,0.0,0.0,0.0,0.0,3297280.0,0.0,0.0,0.0,41.65
2707,112842112.0,33.64,33.64,172032.0,170828832.0,17.61,266029024.0,43.19,189772.78,1103124870.83,0.0,0.0,0.0,0.0,0.0,0.0,13189120.0,0.0,0.0,0.0,41.58
2708,2064512.0,28.25,6.12,20416.0,15291872.0,19.66,20815968.0,40.76,18873.5,924446512.54,0.0,0.0,0.0,0.0,0.0,0.0,1032192.0,0.0,0.0,0.0,35.2
2709,22381696.0,27.57,21.1,59584.0,53907712.0,17.91,80243680.0,44.87,59905.59,1005397297.81,0.0,0.0,0.0,0.0,0.0,0.0,4128768.0,0.0,0.0,0.0,44.0
2710,145921280.0,37.84,37.84,196256.0,196643104.0,19.2,333867776.0,45.76,218217.5,1111902311.27,0.0,0.0,0.0,0.0,0.0,0.0,16515072.0,0.0,0.0,0.0,44.72
2711,1572992.0,23.58,7.11,14304.0,9437184.0,16.74,14072992.0,37.41,12398.48,866784219.9,0.0,0.0,0.0,0.0,0.0,0.0,786432.0,0.0,0.0,0.0,34.8
2712,11558400.0,33.62,18.48,36288.0,37748736.0,22.77,57598144.0,51.25,35201.2,970050807.53,0.0,0.0,0.0,0.0,0.0,0.0,3145728.0,0.0,0.0,0.0,48.38
2713,106007040.0,44.23,44.23,123936.0,150994944.0,23.28,249050560.0,52.89,135454.28,1092937304.56,0.0,0.0,0.0,0.0,0.0,0.0,12582912.0,0.0,0.0,0.0,50.12
2714,1769600.0,23.35,5.97,15072.0,10562592.0,14.53,18868352.0,36.22,16561.33,1098814578.91,0.0,0.0,0.0,0.0,0.0,0.0,884736.0,0.0,0.0,0.0,39.25
2715,15675392.0,29.86,19.36,46656.0,42467328.0,19.97,66246016.0,45.96,45631.2,978035058.81,0.0,0.0,0.0,0.0,0.0,0.0,3538944.0,0.0,0.0,0.0,43.36
2716,121848320.0,37.73,37.73,165440.0,169869312.0,19.7,281312896.0,45.16,182674.74,1104175173.72,0.0,0.0,0.0,0.0,0.0,0.0,14155776.0,0.0,0.0,0.0,43.2
2717,64214656.0,2.93,2.4,1352352.0,251179904.0,1.71,215889632.0,3.6,1517015.48,1121760814.85,0.0,0.0,0.0,0.0,49152.0,50348032.0,50331648.0,0.0,0.0,0.0,1.9
2718,51144576.0,2.73,2.14,1199712.0,184549376.0,1.84,179365056.0,3.28,1352867.22,1127659990.25,0.0,0.0,0.0,0.0,49152.0,50348032.0,50331648.0,0.0,0.0,0.0,2.13
2719,46715008.0,5.84,5.32,431776.0,134217728.0,5.17,140874144.0,7.99,496835.87,1150679681.99,0.0,0.0,0.0,0.0,49152.0,50348032.0,50331648.0,0.0,0.0,0.0,5.8
2720,141707648.0,24.49,24.49,297280.0,392810208.0,18.33,365774304.0,29.11,327262.93,1100857528.01,0.0,0.0,0.0,0.0,3145728.0,120586240.0,119537664.0,0.0,0.0,0.0,30.74
2721,139776768.0,24.3,24.3,289120.0,353574528.0,18.29,342523424.0,28.08,325129.65,1124549142.74,0.0,0.0,0.0,0.0,3145728.0,120586240.0,119537664.0,0.0,0.0,0.0,30.94
2722,139790464.0,24.0,24.0,291392.0,353559264.0,18.04,342226176.0,27.72,329322.43,1130169757.32,0.0,0.0,0.0,0.0,3145728.0,120586240.0,119537664.0,0.0,0.0,0.0,30.55
2723,22043008.0,2.48,1.67,647936.0,125573664.0,1.73,89899872.0,3.66,747861.69,1154221536.05,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,1.93
2724,15416320.0,2.66,1.3,612160.0,92274688.0,1.86,86843232.0,3.3,671491.19,1096921042.19,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,2.15
2725,13181184.0,5.57,3.0,219264.0,67108864.0,5.16,67000736.0,8.0,248825.69,1134822338.3,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,5.8
2726,60674304.0,23.05,20.67,155392.0,196452992.0,18.22,179744320.0,28.67,165909.59,1067684260.4,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.69
2727,59664128.0,22.1,20.55,152256.0,176775104.0,18.25,167828960.0,27.91,164052.22,1077476238.85,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,32.05
2728,59734400.0,21.98,20.47,151392.0,176784992.0,18.16,167785152.0,27.75,164789.8,1088497386.23,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.91
2729,21985792.0,1.71,0.85,1314240.0,117439616.0,0.87,122105920.0,1.8,1467594.93,1116687154.5,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,0.98
2730,15437824.0,1.6,0.66,1184736.0,83886784.0,0.93,103836288.0,1.67,1333934.59,1125934041.5,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.08
2731,13231232.0,3.06,1.51,432800.0,67108864.0,2.58,73836384.0,4.09,497227.89,1148862959.54,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.9
2732,619629824.0,25.12,25.12,1228864.0,1532770048.0,16.72,1389484640.0,26.77,1395933.41,1135954350.85,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.22
2733,611579136.0,25.52,25.52,1204064.0,1376256000.0,17.06,1334017664.0,26.65,1356184.78,1126339445.23,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.82
2734,611658240.0,25.4,25.4,1167744.0,1376256000.0,16.98,1303177184.0,26.48,1363045.52,1167246861.06,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.71
2735,22010112.0,1.71,0.85,1321728.0,117439872.0,0.86,121858688.0,1.8,1468500.78,1111046128.84,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,0.98
2736,15413504.0,1.6,0.66,1182848.0,83886080.0,0.93,103493088.0,1.67,1332687.94,1126677260.68,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.08
2737,13218048.0,3.07,1.51,432320.0,67108864.0,2.59,73789728.0,4.11,495395.41,1145899813.58,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.91
2738,619558400.0,24.9,24.9,1228768.0,1532776256.0,16.57,1388830368.0,26.52,1408263.87,1146077917.37,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.05
2739,611636992.0,25.6,25.6,1201408.0,1376256000.0,17.11,1334336928.0,26.73,1352268.07,1125569393.64,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.88
2740,611656960.0,25.47,25.47,1198400.0,1376256000.0,17.03,1334049088.0,26.58,1358849.96,1133886818.23,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.77
2741,64034048.0,2.95,2.4,1363552.0,251185312.0,1.72,216307744.0,3.62,1511432.87,1108452681.21,0.0,0.0,0.0,0.0,49152.0,50348032.0,50331648.0,0.0,0.0,0.0,1.91
2742,51075840.0,2.73,2.13,1210016.0,184549376.0,1.84,180142336.0,3.26,1358269.44,1122521887.68,0.0,0.0,0.0,0.0,49152.0,50348032.0,50331648.0,0.0,0.0,0.0,2.12
2743,141733632.0,24.32,24.32,299296.0,392811584.0,18.21,366029344.0,28.87,329586.98,1101207438.39,0.0,0.0,0.0,0.0,3145728.0,120586240.0,119537664.0,0.0,0.0,0.0,30.52
2744,139788416.0,24.15,24.15,293600.0,353544384.0,18.16,342401280.0,27.85,327108.37,1114129326.87,0.0,0.0,0.0,0.0,3145728.0,120586240.0,119537664.0,0.0,0.0,0.0,30.75
2745,139813760.0,24.46,24.46,286272.0,353553248.0,18.37,340638528.0,28.25,323274.15,1129255212.34,0.0,0.0,0.0,0.0,3145728.0,120586240.0,119537664.0,0.0,0.0,0.0,31.12
2746,22042112.0,2.89,1.67,678368.0,125589696.0,1.74,104721248.0,3.66,746106.8,1099855530.18,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,1.93
2747,15419008.0,2.63,1.29,601056.0,92274688.0,1.85,86136416.0,3.28,675779.11,1124319715.82,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,2.14
2748,60655104.0,22.98,20.6,153792.0,196436864.0,18.17,179585856.0,28.58,166427.02,1082156539.47,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.59
2749,59700608.0,22.22,20.71,154368.0,176779104.0,18.39,167735648.0,28.03,162920.98,1055406440.98,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,32.27
2750,59757696.0,21.98,20.5,150304.0,176773760.0,18.16,167707584.0,27.88,164784.37,1096340552.28,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.91
2751,21964032.0,1.71,0.85,1322432.0,117440640.0,0.86,122296736.0,1.8,1470570.0,1112019370.37,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,0.98
2752,15456000.0,1.6,0.65,1190592.0,83886144.0,0.93,103743264.0,1.66,1339397.17,1124984181.54,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.07
2753,619575424.0,24.96,24.96,1240544.0,1532751424.0,16.61,1389899104.0,26.6,1405178.98,1132711924.35,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.09
2754,611647232.0,25.45,25.45,1192864.0,1376256000.0,17.02,1334515040.0,26.56,1360166.04,1140252398.46,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.75
2755,611653248.0,25.35,25.35,1193088.0,1376256000.0,16.95,1334054016.0,26.48,1365203.11,1144260198.0,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.68
2756,21992960.0,1.22,0.85,1267648.0,117440512.0,0.87,86757344.0,1.81,1462104.02,1153399065.45,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,0.98
2757,15323264.0,1.61,0.65,1181664.0,83890304.0,0.94,103734688.0,1.68,1325619.41,1121824315.04,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.09
2758,619573376.0,25.03,25.03,1243232.0,1532747808.0,16.66,1389774976.0,26.7,1401150.61,1127022640.27,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.15
2759,611613696.0,25.44,25.44,1197376.0,1376256000.0,17.01,1334093024.0,26.57,1360336.81,1136098280.59,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.75
