N,cin,cout,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
32,64,2,1.0463998472033194e-05,0.0,0.0,0.0,66560.0,4096.0,3072.0,0.0,0.0,0.0,0.0,296960.0,564416.0,10752.0,140288.0,0.0,140288.0,0.4724137931034483,0.2485542578523642,13.047619047619047,12.485990101857288,0.0
1,2048,64,6.624003512223556e-06,0.0,0.0,0.0,131072.0,0.0,130048.0,0.0,0.0,0.0,0.0,1258752.0,1823744.0,1060352.0,392192.0,0.0,392192.0,0.31157209680699616,0.2150477259966311,0.3698696281989377,55.14146580833916,0.0
16,2,64,7.583998452678995e-06,0.0,0.0,0.0,3072.0,256.0,32768.0,0.0,0.0,0.0,0.0,4736.0,263168.0,38912.0,39168.0,0.0,39168.0,8.27027027027027,0.14883268482490272,1.006578947368421,4.809869467952416,0.0
16,64,64,7.552002807270325e-06,0.0,0.0,0.0,66560.0,8192.0,32768.0,0.0,0.0,0.0,0.0,24576.0,354272.0,98304.0,174080.0,0.0,174080.0,7.083333333333333,0.4913738596332761,1.7708333333333333,21.467766621191515,0.0
16,64,2,7.871997722559223e-06,0.0,0.0,0.0,163840.0,20480.0,15360.0,0.0,0.0,0.0,0.0,4864.0,254144.0,9472.0,363520.0,0.0,363520.0,74.73684210526316,1.4303701838327878,38.37837837837838,43.007428896225996,0.0
6144,64,64,1.24799963916475e-05,0.0,0.0,0.0,25165824.0,393216.0,0.0,0.0,0.0,0.0,0.0,1589504.0,9943712.0,5505024.0,50724864.0,0.0,50724864.0,31.912385247221774,5.1012000347556326,9.214285714285714,3785.354534967428,0.0
96,64,128,9.471997031580568e-06,0.0,0.0,0.0,786432.0,49152.0,36864.0,0.0,0.0,0.0,0.0,57600.0,657344.0,245760.0,1658880.0,0.0,1658880.0,28.8,2.5236101645409406,6.75,163.10735607571476,0.0
1536,128,128,1.3728001805157064e-05,0.0,0.0,0.0,25165824.0,786432.0,589824.0,0.0,0.0,0.0,0.0,852224.0,8149760.0,5505024.0,51707904.0,0.0,51707904.0,60.67407629918895,6.344714936390765,9.392857142857142,3507.920450823326,0.0
96,128,256,1.1711995834089496e-05,0.0,0.0,0.0,3145728.0,98304.0,73728.0,0.0,0.0,0.0,0.0,180480.0,1602144.0,884736.0,6463488.0,0.0,6463488.0,35.81276595744681,4.034274072742525,7.305555555555555,513.9681033385733,0.0
384,320,320,2.067200341067703e-05,0.0,0.0,0.0,39321600.0,491520.0,368640.0,0.0,0.0,0.0,0.0,901376.0,10413248.0,7864320.0,79503360.0,0.0,79503360.0,88.20221527975008,7.634828249552878,10.109375,3581.814130677732,0.0
96,320,640,1.2735998939033416e-05,0.0,0.0,0.0,19660800.0,1228800.0,921600.0,0.0,0.0,0.0,0.0,942336.0,9376256.0,6144000.0,41472000.0,0.0,41472000.0,44.00977995110024,4.423087424234151,6.75,3032.6486363059034,0.0
96,512,512,1.4655998273645093e-05,0.0,0.0,0.0,25165824.0,786432.0,589824.0,0.0,0.0,0.0,0.0,1245440.0,10672224.0,7077888.0,51707904.0,0.0,51707904.0,41.51778006166495,4.845091707220538,7.305555555555555,3285.8040361431445,0.0
96,512,1024,1.9487998320449503e-05,0.0,0.0,0.0,50331648.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,2294016.0,18965216.0,14154880.0,103415808.0,0.0,103415808.0,45.08068295949113,5.452920124927657,7.3060179952073065,4942.194420318406,0.0
6144,64,64,1.2256003515725731e-05,0.0,0.0,0.0,25165824.0,393216.0,0.0,0.0,0.0,0.0,0.0,1589504.0,10046240.0,5505024.0,50724864.0,0.0,50724864.0,31.912385247221774,5.049139180429693,9.214285714285714,3854.5363402421185,0.0
96,64,128,8.92800315898976e-06,0.0,0.0,0.0,786432.0,49152.0,36864.0,0.0,0.0,0.0,0.0,57600.0,650016.0,245760.0,1658880.0,0.0,1658880.0,28.8,2.5520602569782898,6.75,173.04568166762866,0.0
1536,128,128,1.2928001024192574e-05,0.0,0.0,0.0,25165824.0,786432.0,589824.0,0.0,0.0,0.0,0.0,852224.0,8129344.0,5505024.0,51707904.0,0.0,51707904.0,60.67407629918895,6.360649026538919,9.392857142857142,3724.9949308584355,0.0
96,128,256,1.1904001767957844e-05,0.0,0.0,0.0,3145728.0,98304.0,73728.0,0.0,0.0,0.0,0.0,180480.0,1589696.0,884736.0,6463488.0,0.0,6463488.0,35.81276595744681,4.065864165224043,7.305555555555555,505.6780402502346,0.0
384,320,320,2.0192001682773992e-05,0.0,0.0,0.0,39321600.0,491520.0,368640.0,0.0,0.0,0.0,0.0,901376.0,10433216.0,7864320.0,79503360.0,0.0,79503360.0,88.20221527975008,7.620216048436072,10.109375,3666.9605663191055,0.0
96,320,640,1.2704000704296627e-05,0.0,0.0,0.0,19660800.0,1228800.0,921600.0,0.0,0.0,0.0,0.0,942336.0,9363904.0,6144000.0,41472000.0,0.0,41472000.0,44.00977995110024,4.428921953920074,6.75,3040.2871279273577,0.0
96,512,512,1.4880004251796052e-05,0.0,0.0,0.0,25165824.0,786432.0,589824.0,0.0,0.0,0.0,0.0,1245440.0,10735584.0,7077888.0,51707904.0,0.0,51707904.0,41.51778006166495,4.816496615368107,7.305555555555555,3236.3390135078334,0.0
96,512,1024,1.987200103918037e-05,0.0,0.0,0.0,50331648.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,2294016.0,18971360.0,14155776.0,103415808.0,0.0,103415808.0,45.08068295949113,5.451154160798172,7.305555555555555,4846.692407704931,0.0
6860,128,384,5.776000261431025e-05,0.0,0.0,0.0,338165760.0,2641920.0,0.0,0.0,0.0,0.0,0.0,3709184.0,71614112.0,61945632.0,678973440.0,0.0,678973440.0,183.05197046034922,9.481000616191402,10.960796073563346,10947.771184478146,0.0
6860,128,128,2.6656002741640533e-05,0.0,0.0,0.0,112721920.0,880640.0,0.0,0.0,0.0,0.0,0.0,3578112.0,23226368.0,21094272.0,226324480.0,0.0,226324480.0,63.252486227373545,9.744290626928843,10.729191317908482,7907.453321305328,0.0
6144,128,512,7.091200000016e-05,0.0,0.0,0.0,402653184.0,3145728.0,0.0,0.0,0.0,0.0,0.0,3408128.0,77190880.0,62475424.0,808452096.0,0.0,808452096.0,237.21294974836627,10.473414683185371,12.940321877607426,10617.803580470176,0.0
6144,512,128,7.9744003232534e-05,0.0,0.0,0.0,402653184.0,786432.0,0.0,0.0,0.0,0.0,0.0,12845312.0,80218784.0,65243168.0,806092800.0,0.0,806092800.0,62.75385136616378,10.048678873018071,12.355206295316622,9414.280590928694,0.0
1536,512,256,4.480000332878196e-05,0.0,0.0,0.0,201326592.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,3670272.0,48054304.0,39321600.0,405405696.0,0.0,405405696.0,110.45658087465998,8.436407610856252,10.31,8427.755547061148,0.0
1960,256,768,7.145600360778672e-05,0.0,0.0,0.0,391593984.0,3047424.0,0.0,0.0,0.0,0.0,0.0,2793856.0,70974912.0,53294528.0,786235392.0,0.0,786235392.0,281.4158610894763,11.077652227310969,14.752647626412978,10247.4072514665,0.0
1960,256,256,3.788800133865934e-05,0.0,0.0,0.0,130023424.0,2031616.0,1523712.0,0.0,0.0,0.0,0.0,2269440.0,31155456.0,26391680.0,263602176.0,0.0,263602176.0,116.15296108291032,8.460867207336012,9.988078667216335,6479.588485868899,0.0
1536,256,1024,7.13919957437098e-05,0.0,0.0,0.0,404226048.0,3145728.0,0.0,0.0,0.0,0.0,0.0,2621824.0,76253088.0,55181312.0,811597824.0,0.0,811597824.0,309.5546550798223,10.643474845241677,14.707838479809975,10587.452656645997,0.0
1536,1024,256,7.907199797568796e-05,0.0,0.0,0.0,403832832.0,1572864.0,0.0,0.0,0.0,0.0,0.0,7340672.0,93751424.0,72889664.0,809238528.0,0.0,809238528.0,110.24038780100787,8.631746521524835,11.102239790815883,9531.34015415579,0.0
384,1024,512,4.934400297216006e-05,0.0,0.0,0.0,201523200.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,3671040.0,56839008.0,52742848.0,405798912.0,0.0,405798912.0,110.54058577405858,7.139443953701655,7.693913533072768,7659.080429960827,0.0
588,512,1536,8.991999869889327e-05,0.0,0.0,0.0,521011200.0,2949120.0,0.0,0.0,0.0,0.0,0.0,4350208.0,121108608.0,140099776.0,1044971520.0,0.0,1044971520.0,240.21185193903372,8.628383541490296,7.458766529362617,10823.015797243646,0.0
588,512,512,3.987199766503888e-05,0.0,0.0,0.0,159383552.0,1245184.0,933888.0,0.0,0.0,0.0,0.0,2253056.0,42993792.0,40278016.0,320946176.0,0.0,320946176.0,142.44926712873536,7.464942287481876,7.968271724208064,7496.600031339841,0.0
384,512,2048,7.555200097645978e-05,0.0,0.0,0.0,412090368.0,3932160.0,0.0,0.0,0.0,0.0,0.0,4981120.0,141881376.0,140591840.0,828112896.0,0.0,828112896.0,166.25034048567392,5.836656785736276,5.890191749393137,10208.071585229096,0.0
384,2048,512,8.588800231318505e-05,0.0,0.0,0.0,403243008.0,786432.0,0.0,0.0,0.0,0.0,0.0,7340544.0,85521536.0,68768768.0,807272448.0,0.0,807272448.0,109.97447164678803,9.439405391409247,11.738940095596885,8753.621395756729,0.0
96,2048,1024,0.0001267839962116,0.0,0.0,0.0,207912960.0,1179648.0,0.0,0.0,0.0,0.0,0.0,9175424.0,68462336.0,69619008.0,417005568.0,0.0,417005568.0,45.44809787536794,6.091021609312309,5.989823468900907,3063.2154753236646,0.0
196,1024,3072,0.0001192640016241,0.0,0.0,0.0,711524352.0,2064384.0,0.0,0.0,0.0,0.0,0.0,13386368.0,173728352.0,189032768.0,1425113088.0,0.0,1425113088.0,106.46002619978772,8.203111763818493,7.538973814317738,11128.588443792214,0.0
196,1024,1024,0.0001866240042004,0.0,0.0,0.0,242909184.0,2752512.0,0.0,0.0,0.0,0.0,0.0,4997632.0,77456928.0,86933024.0,488570880.0,0.0,488570880.0,97.76047536113103,6.3076459732562595,5.620083801525183,2438.1487890225794,0.0
96,1024,4096,8.083199837857298e-05,0.0,0.0,0.0,402653184.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,17175552.0,106921632.0,77070336.0,808058880.0,0.0,808058880.0,47.04703988553032,7.557487338015941,10.48469387755102,9310.217384925994,0.0
96,4096,1024,0.000165215998871,0.0,0.0,0.0,406093824.0,1179648.0,0.0,0.0,0.0,0.0,0.0,18435584.0,118312224.0,120668064.0,813367296.0,0.0,813367296.0,44.11942122365096,6.874752823512133,6.740534894137358,4584.951393298229,0.0
13824,128,384,0.0001022719967566,0.0,0.0,0.0,679477248.0,5308416.0,0.0,0.0,0.0,0.0,0.0,8477440.0,129406208.0,102057472.0,1364262912.0,0.0,1364262912.0,160.92864260908954,10.542484267833581,13.367594603950213,12423.428582118257,0.0
13824,128,128,4.188799802056756e-05,0.0,0.0,0.0,226492416.0,1769472.0,0.0,0.0,0.0,0.0,0.0,7143680.0,40772320.0,42428864.0,454754304.0,0.0,454754304.0,63.65826912739652,11.153505711718147,10.718041001521982,10110.842466398002,0.0
13824,128,512,0.0001331839980549,0.0,0.0,0.0,905969664.0,7077888.0,0.0,0.0,0.0,0.0,0.0,15411840.0,174503008.0,137266464.0,1819017216.0,0.0,1819017216.0,118.0272580042357,10.42398774008526,13.25172342168004,12719.934989312122,0.0
13824,512,128,0.0001278399964191,0.0,0.0,0.0,905969664.0,1769472.0,0.0,0.0,0.0,0.0,0.0,28574720.0,102041248.0,63638944.0,1813708800.0,0.0,1813708800.0,63.472495968464436,17.774271047723758,28.499982652132,13212.984954107696,0.0
3456,512,256,7.775999934862989e-05,0.0,0.0,0.0,455639040.0,3538944.0,0.0,0.0,0.0,0.0,0.0,7602432.0,121825760.0,93644672.0,914817024.0,0.0,914817024.0,120.33215476310738,7.5092248470274265,9.769023741147814,10956.658349158819,0.0
3456,256,768,0.0001042880003245,0.0,0.0,0.0,679477248.0,2654208.0,0.0,0.0,0.0,0.0,0.0,4325632.0,133522688.0,114934272.0,1361608704.0,0.0,1361608704.0,314.7768242883352,10.197583080412521,11.846846726449009,12159.566967267045,0.0
3456,256,256,4.771199766909273e-05,0.0,0.0,0.0,229146624.0,3538944.0,0.0,0.0,0.0,0.0,0.0,3801344.0,80862880.0,59287104.0,461832192.0,0.0,461832192.0,121.4918176308169,5.711300314804518,7.789757988516356,9014.81319388086,0.0
3456,256,1024,0.0001321920026032,0.0,0.0,0.0,909508608.0,7077888.0,0.0,0.0,0.0,0.0,0.0,4607232.0,168369024.0,125402880.0,1826095104.0,0.0,1826095104.0,396.354059009835,10.845790161496689,14.561827479560279,12865.253269934436,0.0
3456,1024,256,0.0001435200016208,0.0,0.0,0.0,914817024.0,2654208.0,0.0,0.0,0.0,0.0,0.0,15204864.0,223804384.0,251323520.0,1832288256.0,0.0,1832288256.0,120.50671785028791,8.187007882741028,7.290556236041895,11889.990222577542,0.0
864,1024,512,7.612799868910782e-05,0.0,0.0,0.0,454311936.0,1769472.0,0.0,0.0,0.0,0.0,0.0,5636864.0,102198624.0,80995552.0,910393344.0,0.0,910393344.0,161.50706208274673,8.908078292717523,11.240041230906112,11137.424963835098,0.0
1152,512,1536,0.0001304960000005,0.0,0.0,0.0,907739136.0,3538944.0,0.0,0.0,0.0,0.0,0.0,5505280.0,130417568.0,102674016.0,1819017216.0,0.0,1819017216.0,330.41320623110903,13.947639446857343,17.716431935417816,12981.944250157163,0.0
1152,512,512,5.792000132342831e-05,0.0,0.0,0.0,312606720.0,1769472.0,0.0,0.0,0.0,0.0,0.0,3408512.0,80117568.0,90327264.0,626982912.0,0.0,626982912.0,183.94622404145855,7.825785625444846,6.941236612679866,10081.549145399558,0.0
864,512,2048,0.0001388160003233,0.0,0.0,0.0,907739136.0,3538944.0,0.0,0.0,0.0,0.0,0.0,5964032.0,193536608.0,156004704.0,1819017216.0,0.0,1819017216.0,304.9978967249002,9.398827616116947,11.660015174927032,12203.865497705527,0.0
864,2048,512,0.0001410559987001,0.0,0.0,0.0,907296768.0,1769472.0,0.0,0.0,0.0,0.0,0.0,11272960.0,182278912.0,150767136.0,1816363008.0,0.0,1816363008.0,161.12565005109573,9.964745718912345,12.047473051421498,11992.541179644817,0.0
216,2048,1024,0.0001859519971102,0.0,0.0,0.0,485130240.0,2752512.0,0.0,0.0,0.0,0.0,0.0,10158592.0,131654880.0,159438912.0,973012992.0,0.0,973012992.0,95.78226903885893,7.390633693183268,6.10273226149461,4873.241368344749,0.0
288,1024,3072,0.0001408639957761,0.0,0.0,0.0,908623872.0,3538944.0,0.0,0.0,0.0,0.0,0.0,13762816.0,211442272.0,160863360.0,1820786688.0,0.0,1820786688.0,132.29753910827552,8.611270919374155,11.318840337538642,12038.134632990877,0.0
288,1024,1024,6.019200065559783e-05,0.0,0.0,0.0,304939008.0,884736.0,0.0,0.0,0.0,0.0,0.0,5374592.0,69662496.0,84402752.0,610762752.0,0.0,610762752.0,113.63890542761199,8.767454327217905,7.236289546577818,9450.045396006873,0.0
216,1024,4096,0.0001547840038932,0.0,0.0,0.0,942276608.0,3670016.0,0.0,0.0,0.0,0.0,0.0,17663104.0,217476992.0,166048192.0,1888223232.0,0.0,1888223232.0,106.90211822338814,8.682404582825939,11.371537438962298,11361.283321552948,0.0
216,4096,1024,0.0002086080024944,0.0,0.0,0.0,947552256.0,2752512.0,0.0,0.0,0.0,0.0,0.0,20317568.0,245754240.0,271697088.0,1897857024.0,0.0,1897857024.0,93.40965532882676,7.72258099799214,6.985194570800847,8472.91124361923,0.0
6860,128,384,5.7855997382566525e-05,0.0,0.0,0.0,338165760.0,2641920.0,0.0,0.0,0.0,0.0,0.0,3709184.0,70965088.0,61229440.0,678973440.0,0.0,678973440.0,183.05197046034922,9.567710815774653,11.08900293714919,10929.606624098562,0.0
6860,128,128,2.5632000661533848e-05,0.0,0.0,0.0,112721920.0,880640.0,0.0,0.0,0.0,0.0,0.0,3578112.0,23196576.0,21107008.0,226324480.0,0.0,226324480.0,63.252486227373545,9.756805487154656,10.722717307919721,8223.357208648573,0.0
6144,128,512,7.08160000001419e-05,0.0,0.0,0.0,402653184.0,3145728.0,0.0,0.0,0.0,0.0,0.0,3408128.0,76847968.0,62727744.0,808452096.0,0.0,808452096.0,237.21294974836627,10.520149290089233,12.888269917693835,10632.19734944774,0.0
6144,512,128,7.977599869725472e-05,0.0,0.0,0.0,402653184.0,786432.0,0.0,0.0,0.0,0.0,0.0,12845312.0,79524672.0,65983456.0,806092800.0,0.0,806092800.0,62.75385136616378,10.136386353155912,12.216589564511443,9410.504840233789,0.0
1536,512,256,4.464000364174268e-05,0.0,0.0,0.0,201326592.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,3670272.0,47986912.0,39321600.0,405405696.0,0.0,405405696.0,110.45658087465998,8.448255557682062,10.31,8457.962494641062,0.0
1960,256,768,7.126399835992846e-05,0.0,0.0,0.0,391593984.0,3047424.0,0.0,0.0,0.0,0.0,0.0,2793856.0,70725536.0,53769280.0,786235392.0,0.0,786235392.0,281.4158610894763,11.116711678226094,14.622390182647043,10275.016647718518,0.0
1960,256,256,3.769599566551757e-05,0.0,0.0,0.0,130023424.0,2031616.0,1523712.0,0.0,0.0,0.0,0.0,2269440.0,31134848.0,26485888.0,263602176.0,0.0,263602176.0,116.15296108291032,8.466467412977252,9.95255194011241,6512.5924622050115,0.0
1536,256,1024,7.136000196414626e-05,0.0,0.0,0.0,404226048.0,3145728.0,0.0,0.0,0.0,0.0,0.0,2621824.0,76139232.0,56284896.0,811597824.0,0.0,811597824.0,309.5546550798223,10.659390733019213,14.419460311341785,10592.199470226611,0.0
1536,1024,256,7.923199966397603e-05,0.0,0.0,0.0,403832832.0,1572864.0,0.0,0.0,0.0,0.0,0.0,7340672.0,93677504.0,72900160.0,809238528.0,0.0,809238528.0,110.24038780100787,8.638557748080052,11.100641315464877,9512.09249509404,0.0
384,1024,512,4.950400396604742e-05,0.0,0.0,0.0,201523200.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,3671040.0,56853632.0,52695776.0,405798912.0,0.0,405798912.0,110.54058577405858,7.137607532268123,7.700786340066422,7634.325654935004,0.0
588,512,1536,9.001600389797095e-05,0.0,0.0,0.0,521011200.0,2949120.0,0.0,0.0,0.0,0.0,0.0,4350208.0,121118752.0,140260224.0,1044971520.0,0.0,1044971520.0,240.21185193903372,8.627660892674983,7.450234216081103,10811.472674451694,0.0
588,512,512,3.977600033361604e-05,0.0,0.0,0.0,159383552.0,1245184.0,933888.0,0.0,0.0,0.0,0.0,2253824.0,42943456.0,40343424.0,320946176.0,0.0,320946176.0,142.40072694229895,7.473692289693685,7.955352921953278,7514.692690021381,0.0
384,512,2048,7.497600192918093e-05,0.0,0.0,0.0,412090368.0,3932160.0,0.0,0.0,0.0,0.0,0.0,4981120.0,142150432.0,140181152.0,828112896.0,0.0,828112896.0,166.25034048567392,5.825609421995988,5.907448213865441,10286.494538658915,0.0
384,2048,512,8.665600196557472e-05,0.0,0.0,0.0,403243008.0,786432.0,0.0,0.0,0.0,0.0,0.0,7340544.0,85553024.0,68768096.0,807272448.0,0.0,807272448.0,109.97447164678803,9.435931195138117,11.73905480820641,8676.041331634191,0.0
96,2048,1024,0.0001251200000003,0.0,0.0,0.0,207912960.0,1179648.0,0.0,0.0,0.0,0.0,0.0,9176192.0,68469376.0,69506048.0,417005568.0,0.0,417005568.0,45.44429410369792,6.090395332359973,5.999558024072956,3103.9537980963783,0.0
196,1024,3072,0.0001189760009723,0.0,0.0,0.0,711524352.0,2064384.0,0.0,0.0,0.0,0.0,0.0,13386240.0,173985760.0,188756320.0,1425113088.0,0.0,1425113088.0,106.46104417670682,8.190975445346792,7.550015215384576,11155.526991896315,0.0
196,1024,1024,0.0001838399962687,0.0,0.0,0.0,242909184.0,2752512.0,0.0,0.0,0.0,0.0,0.0,4997632.0,76555776.0,85220736.0,488570880.0,0.0,488570880.0,97.76047536113103,6.381894424269176,5.733004699701255,2475.071252605436,0.0
96,1024,4096,8.099199967559863e-05,0.0,0.0,0.0,402653184.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,17170688.0,106926880.0,77070336.0,808058880.0,0.0,808058880.0,47.060367062752526,7.557116414506811,10.48469387755102,9291.824866366811,0.0
96,4096,1024,0.0001986879950446,0.0,0.0,0.0,406093824.0,1179648.0,0.0,0.0,0.0,0.0,0.0,18433792.0,119322976.0,120406624.0,813367296.0,0.0,813367296.0,44.12371019484217,6.816518689577437,6.755170678981914,3812.5470240348964,0.0
13824,128,384,0.0001021440038877,0.0,0.0,0.0,679477248.0,5308416.0,0.0,0.0,0.0,0.0,0.0,8499328.0,126825632.0,102011104.0,1364262912.0,0.0,1364262912.0,160.51420912335658,10.756996755986991,13.373670693731537,12438.995920437475,0.0
13824,128,128,4.1919998027825655e-05,0.0,0.0,0.0,226492416.0,1769472.0,0.0,0.0,0.0,0.0,0.0,7143680.0,40836832.0,42388032.0,454754304.0,0.0,454754304.0,63.65826912739652,11.135885957069343,10.72836559149526,10103.124263928255,0.0
13824,128,512,0.000133279998378,0.0,0.0,0.0,905969664.0,7077888.0,0.0,0.0,0.0,0.0,0.0,15405440.0,174602496.0,137822752.0,1819017216.0,0.0,1819017216.0,118.07629097253957,10.41804818185417,13.19823606482622,12710.7729403652,0.0
13824,512,128,0.0001274239967552,0.0,0.0,0.0,905969664.0,1769472.0,0.0,0.0,0.0,0.0,0.0,28575232.0,102067584.0,63642624.0,1813708800.0,0.0,1813708800.0,63.471358692730824,17.769684839409933,28.49833470097022,13256.12123487108,0.0
3456,512,256,7.782400293443943e-05,0.0,0.0,0.0,455639040.0,3538944.0,0.0,0.0,0.0,0.0,0.0,7603200.0,122033824.0,93406784.0,914817024.0,0.0,914817024.0,120.32,7.496421844487967,9.793903449239833,10947.647434834264,0.0
3456,256,768,0.0001046079987015,0.0,0.0,0.0,679477248.0,2654208.0,0.0,0.0,0.0,0.0,0.0,4325632.0,133338912.0,113924832.0,1361608704.0,0.0,1361608704.0,314.7768242883352,10.211638025065032,11.951816650473534,12122.370560272859,0.0
3456,256,256,4.707200066114192e-05,0.0,0.0,0.0,229146624.0,3538944.0,0.0,0.0,0.0,0.0,0.0,3801344.0,81626816.0,59059168.0,461832192.0,0.0,461832192.0,121.4918176308169,5.65784891082852,7.819822182391733,9137.37975978597,0.0
3456,256,1024,0.0001322560026067,0.0,0.0,0.0,909508608.0,7077888.0,0.0,0.0,0.0,0.0,0.0,4626304.0,168642240.0,125535200.0,1826095104.0,0.0,1826095104.0,394.7200841103395,10.828218980013547,14.546478629101639,12859.027645100206,0.0
3456,1024,256,0.0001438719977231,0.0,0.0,0.0,914817024.0,2654208.0,0.0,0.0,0.0,0.0,0.0,15204864.0,223370208.0,250417984.0,1832288256.0,0.0,1832288256.0,120.50671785028791,8.202921385111482,7.316919602707128,11860.90026566468,0.0
864,1024,512,7.606399739442472e-05,0.0,0.0,0.0,454311936.0,1769472.0,0.0,0.0,0.0,0.0,0.0,5636864.0,102193120.0,81100352.0,910393344.0,0.0,910393344.0,161.50706208274673,8.908558071228278,11.225516555094607,11146.796146543587,0.0
1152,512,1536,0.0001303040003248,0.0,0.0,0.0,907739136.0,3538944.0,0.0,0.0,0.0,0.0,0.0,5505280.0,130427552.0,102840064.0,1819017216.0,0.0,1819017216.0,330.41320623110903,13.946571779557743,17.68782656533547,13001.07281934746,0.0
1152,512,512,5.750399672553407e-05,0.0,0.0,0.0,312606720.0,1769472.0,0.0,0.0,0.0,0.0,0.0,3408512.0,80098432.0,90413344.0,626982912.0,0.0,626982912.0,183.94622404145855,7.827655252976737,6.934628056672697,10154.48269849502,0.0
864,512,2048,0.000138816002582,0.0,0.0,0.0,907739136.0,3538944.0,0.0,0.0,0.0,0.0,0.0,5964032.0,193634432.0,156022144.0,1819017216.0,0.0,1819017216.0,304.9978967249002,9.394079333989525,11.658711830033562,12203.865299134248,0.0
864,2048,512,0.0001413440003263,0.0,0.0,0.0,907296768.0,1769472.0,0.0,0.0,0.0,0.0,0.0,11272960.0,182259456.0,150841504.0,1816363008.0,0.0,1816363008.0,161.12565005109573,9.965809444751114,12.041533396537865,11968.10525485116,0.0
216,2048,1024,0.0001807999999996,0.0,0.0,0.0,485130240.0,2752512.0,0.0,0.0,0.0,0.0,0.0,10158592.0,133134592.0,157202944.0,973012992.0,0.0,973012992.0,95.78226903885893,7.308491184620148,6.189534160378066,5012.107106447759,0.0
288,1024,3072,0.0001406399967572,0.0,0.0,0.0,908623872.0,3538944.0,0.0,0.0,0.0,0.0,0.0,13762816.0,211415744.0,160738496.0,1820786688.0,0.0,1820786688.0,132.29753910827552,8.612351443419465,11.327632977230296,12057.307915196161,0.0
288,1024,1024,6.118400296823096e-05,0.0,0.0,0.0,304939008.0,884736.0,0.0,0.0,0.0,0.0,0.0,5386368.0,69743040.0,84442720.0,610762752.0,0.0,610762752.0,113.39046125329722,8.757329075417418,7.232864502706687,9296.827783027311,0.0
216,1024,4096,0.0001545920009711,0.0,0.0,0.0,942276608.0,3670016.0,0.0,0.0,0.0,0.0,0.0,17664128.0,217174176.0,165727168.0,1888223232.0,0.0,1888223232.0,106.89592104405041,8.694510861180843,11.393564825774371,11375.394010222748,0.0
216,4096,1024,0.0002071359996725,0.0,0.0,0.0,947552256.0,2752512.0,0.0,0.0,0.0,0.0,0.0,20335744.0,246613248.0,273079168.0,1897857024.0,0.0,1897857024.0,93.32616618305187,7.695681555599154,6.949841827553833,8533.123612690928,0.0
3430,192,576,6.716800392645324e-05,0.0,0.0,0.0,384196608.0,3981312.0,0.0,0.0,0.0,0.0,0.0,3076992.0,102915360.0,82345248.0,772374528.0,0.0,772374528.0,251.016098839386,7.504948998866642,9.379709779974188,10709.41210002336,0.0
3430,192,192,3.2736003962338907e-05,0.0,0.0,0.0,169869312.0,884736.0,0.0,0.0,0.0,0.0,0.0,2781952.0,24247296.0,23863904.0,340623360.0,0.0,340623360.0,122.44041593816141,14.047890535917903,14.273580718393772,9690.56042925496,0.0
3072,192,768,7.47839977003225e-05,0.0,0.0,0.0,457703424.0,7077888.0,0.0,0.0,0.0,0.0,0.0,2949376.0,128398688.0,88909792.0,922484736.0,0.0,922484736.0,312.7728495790296,7.184533972808196,10.375513374274906,11488.164390699523,0.0
3072,768,192,7.619199933995343e-05,0.0,0.0,0.0,454164480.0,1769472.0,0.0,0.0,0.0,0.0,0.0,10027648.0,105099744.0,82092992.0,910098432.0,0.0,910098432.0,90.75891295745522,8.6593781998175,11.086189086639697,11124.464801900656,0.0
768,768,384,4.905599708170762e-05,0.0,0.0,0.0,227082240.0,884736.0,0.0,0.0,0.0,0.0,0.0,3539456.0,52640672.0,41340128.0,455049216.0,0.0,455049216.0,128.564733111529,8.644441621110005,11.007445743757735,8639.058069006285,0.0
980,384,1152,7.388799999977453e-05,0.0,0.0,0.0,455344128.0,3538944.0,0.0,0.0,0.0,0.0,0.0,3275392.0,84119456.0,64267552.0,914227200.0,0.0,914227200.0,279.11993434678965,10.868201525221465,14.22533100373887,11523.392562934416,0.0
